SHMS113,SH,MS,五洲大道,五洲大道,五洲大道,Wuzhou Avenue,wuzhoudadao,wzdd,31.302572,121.589384,3049,925,五洲大道站,五洲大道駅,Wuzhou_Avenue_Station
SHMS114,SH,MS,东靖路,東靖路,東靖路,Dongjing Road,dongjinglu,djl,31.290345,121.588834,3049,1049,東靖路站,東靖路駅,Dongjing_Road_Station
SHMS115,SH,MS,巨峰路,巨峰路,巨峰路,Jufeng Road,jufenglu,jfl,31.280643,121.588374,3047,1203,巨峰路站,巨峰路駅,Jufeng_Road_Station
SHMS116,SH,MS,五莲路,五蓮路,五蓮路,Wulian Road,wulianlu,wll,31.271912,121.587989,3049,1302,五莲路站,五蓮路駅,Wulian_Road_Station
SHMS117,SH,MS,博兴路,博興路,博興路,Boxing Road,boxinglu,bxl,31.264144,121.586933,3007,1420,博兴路站,博興路駅,Boxing_Road_Station
SHMS118,SH,MS,金桥路,金橋路,金橋路,Jinqiao Road,jinqiaolu,jql,31.256753,121.581511,2933,1494,金橋路站,金橋路駅,Jinqiao_Road_Station
SHMS119,SH,MS,云山路,雲山路,雲山路,Yunshan Road,yunshanlu,ysl,31.250997,121.573691,2858,1569,云山路站,雲山路駅,Yunshan_Road_Station
SHMS120,SH,MS,德平路,德平路,徳平路,Deping Road,depinglu,dpl,31.245353,121.564161,2746,1607,德平路站,徳平路駅,Deping_Road_Station
SHMS121,SH,MS,北洋泾路,北洋涇路,北洋涇路,Beiyangjing Road,beiyangjinglu,byjl,31.239121,121.55226,2650,1604,北洋泾路站,北洋涇路駅,Beiyangjing_Road_Station
SHMS122,SH,MS,民生路,民生路,民生路,Minsheng Road,minshenglu,msl,31.235644,121.542889,2554,1606,民生路站,民生路駅,Minsheng_Road_Station
SHMS123,SH,MS,源深体育中心,源深體育中心,源深体育中心,Yuanshen Stadium,yuanshentiyuzhongxin,ystyzx,31.232924,121.534394,2458,1604,源深体育中心站,源深体育中心駅,Yuanshen_Stadium_Station
SHMS124,SH,MS,浦电路(6号线),浦電路(6號綫),浦電路(6号線),Pudian Road(Line 6),pudianlu,pdl,31.220733,121.528778,2270,1815,浦电路站,浦電路駅,Pudian_Road_Station_(Line_6)
SHMS125,SH,MS,上海儿童医学中心,上海兒童醫學中心,上海児童医学中心,Shanghai Children's Medical Center,shanghaiertongyixuezhongxin,shetyxzx,31.204327,121.523876,2250,2048,上海兒童醫學中心站,上海児童医学中心駅,Shanghai_Children's_Medical_Center_Station
SHMS126,SH,MS,临沂新村,臨沂新村,臨沂新村,Linyi Xincun,linyixincun,lyxc,31.193332,121.516915,2173,2122,臨沂新村站,臨沂新村駅,Linyi_Xincun_Station
SHMS127,SH,MS,高科西路,高科西路,高科西路,West Gaoke Road,gaokexilu,gkxl,31.185809,121.50978,2111,2200,高科西路站,高科西路駅,West_Gaoke_Road_Station
SHMS128,SH,MS,东明路,東明路,東明路,Dongming Road,dongminglu,dml,31.172728,121.510709,2110,2324,東明路站,東明路駅,Dongming_Road_Station
SHMS129,SH,MS,高青路,高青路,高青路,Gaoqing Road,gaoqinglu,gql,31.159629,121.515997,2114,2419,高青路站,高青路駅,Gaoqing_Road_Station
SHMS130,SH,MS,华夏西路,華夏西路,華夏西路,West Huaxia Road,huaxiaxilu,hxxl,31.149853,121.514282,2027,2469,华夏西路站,華夏西路駅,West_Huaxia_Road_Station
SHMS131,SH,MS,上南路,上南路,上南路,Shangnan Road,shangnanlu,snl,31.148806,121.506472,1934,2471,上南路站,上南路駅,Shangnan_Road_Station
SHMS132,SH,MS,灵岩南路,靈巖南路,霊岩南路,South Lingyan Road,linyannanlu,lynl,31.148916,121.495035,1839,2469,灵岩南路站,霊岩南路駅,South_Lingyan_Road_Station
SHMS133,SH,MS,东方体育中心,東方體育中心,東方体育中心,Oriental Sports Centre,dongfangtiyuzhongxin,dftyzx,31.153434,121.480422,1724,2471,东方体育中心站,東方体育中心駅,Oriental_Sports_Center_Station
SHMS134,SH,MS,花木路,花木路,花木路,Huamu Road,huamulu,hml,31.211435,121.562801,2571,1973,花木路站,花木路駅,Huamu_Road_Station
SHMS135,SH,MS,芳华路,芳華路,芳華路,Fanghua Road,fanghualu,fhl,31.193053,121.550033,2485,2153,芳华路站,芳華路駅,Fanghua_Road_Station
SHMS136,SH,MS,锦绣路,錦繡路,錦綉路,Jinxiu Road,jinxiulu,jxl,31.187594,121.540185,2355,2202,锦绣路站,錦繍路駅,Jinxiu_Road_Station
SHMS137,SH,MS,杨高南路,楊高南路,楊高南路,South Yanggao Road,yanggaonanlu,ygnl,31.187573,121.525106,2235,2199,杨高南路站,楊高南路駅,South_Yanggao_Road_Station
SHMS138,SH,MS,云台路,雲台路,雲台路,Yuntai Road,yuntailu,ytl,31.182362,121.500435,1986,2200,云台路站,雲台路駅,Yuntai_Road_Station
SHMS139,SH,MS,耀华路,耀華路,耀華路,Yaohua Road,yaohualu,yhl,31.1785326,121.4947225,1864,2201,耀华路站,耀華路駅,Yaohua_Road_Station
SHMS140,SH,MS,长清路,長清路,長清路,Changqing Road,changqinglu,cql,31.174846,121.486483,1723,2201,长清路站,長清路駅,Changqing_Road_Station
SHMS141,SH,MS,后滩,後灘,後灘,Houtan,houtan,ht,31.174225,121.469314,1601,2200,后滩站,後灘駅,Houtan_Station
SHMS142,SH,MS,龙华中路,龍華中路,竜華中路,Middle Longhua Road,longhuazhonglu,lhzl,31.185245,121.460258,1411,2088,龙华中路站,龍華中路駅,Chuanchang_Road_Station
SHMS143,SH,MS,肇嘉浜路,肇嘉浜路,肇嘉浜路,Zhaojiabang Road,zhaojiabanglu,zjbl,31.199584,121.450325,1410,1792,肇嘉浜路站,肇嘉浜路駅,Zhaojiabang_Road_Station
SHMS144,SH,MS,昌平路,昌平路,昌平路,Changping Road,changpinglu,cpl,31.23435,121.442202,1413,1374,昌平路站,昌平路駅,Changping_Road_Station
SHMS145,SH,MS,长寿路,長壽路,長寿路,Changshou Road,changshoulu,csl,31.240272,121.437916,1412,1281,长寿路站_(上海),長寿路駅_(上海市),Changshou_Road_Station
SHMS146,SH,MS,岚皋路,嵐皋路,嵐皋路,Langao Road,langaolu,lgl,31.255661,121.421735,1414,1074,岚皋路站,嵐皋路駅,Langao_Road_Station
SHMS147,SH,MS,新村路,新村路,新村路,Xincun Road,xincunlu,xcl,31.26397,121.422744,1411,1003,新村路站,新村路駅,Xincun_Road_Station
SHMS148,SH,MS,大华三路,大華三路,大華三路,Dahuasan Road,dahuasanlu,dhsl,31.273661,121.423086,1413,933,大华三路站,大華三路駅,Dahuasan_Road_Station
SHMS149,SH,MS,行知路,行知路,行知路,Xingzhi Road,xingzhilu,xzl,31.284672,121.421837,1411,864,行知路站,行知路駅,Xingzhi_Road_Station
SHMS150,SH,MS,大场镇,大場鎮,大場鎮,Dachang Town,dachangzhen,dcz,31.292616,121.417122,1414,792,大场镇站,大場鎮駅,Dachang_Town_Station
SHMS151,SH,MS,场中路,場中路,場中路,Changzhong Road,changzhonglu,czl,31.303965,121.413732,1412,722,场中路站,場中路駅,Changzhong_Road_Station
SHMS152,SH,MS,上大路,上大路,上大路,Shangda Road,shangdalu,sdl,31.314339,121.409021,1414,652,上大路站,上大路駅,Shangda_Road_Station
SHMS153,SH,MS,南陈路,南陳路,南陳路,Nanchen Road,nanchenlu,ncl,31.321324,121.397208,1343,602,南陈路站,南陳路駅,Nanchen_Road_Station
SHMS154,SH,MS,上海大学,上海大學,上海大学,Shanghai University,shanghaidaxue,shdx,31.320593,121.388969,1224,602,上海大学站,上海大学駅,Shanghai_University_Station
SHMS155,SH,MS,顾村公园,顧村公園,顧村公園,Gucun Park,gucungongyuan,gcgy,31.344218,121.373359,1136,467,顾村公园站,顧村公園駅,Gucun_Park_Station
SHMS156,SH,MS,刘行,劉行,劉行,Liuhang,liuhang,lh,31.357384,121.363542,1133,397,刘行站,劉行駅,Liuhang_Station
SHMS157,SH,MS,潘广路,潘廣路,潘広路,Panguang Road,panguanglu,pgl,31.364292,121.35689,1136,327,潘广路站,潘広路駅,Panguang_Road_Station
SHMS158,SH,MS,罗南新村,羅南新村,羅南新村,Luonan Xincun,luonanxincun,lnxc,31.388574,121.357452,1133,256,罗南新村站,羅南新村駅,Luonan_Xincun_Station
SHMS159,SH,MS,美兰湖,美蘭湖,美蘭湖,Meilan Lake,meilanhu,mlh,31.401546,121.35041,1136,186,美兰湖站,美蘭湖駅,Meilan_Lake_Station
SHMS160,SH,MS,沈杜公路,沈杜公路,沈杜公路,Shendu Highway,shendugonglu,sdgl,31.061573,121.512136,1724,3089,沈杜公路站,航天博物館駅,Aerospace_Museum_Station
SHMS161,SH,MS,联航路,聯航路,聯航路,Lianhang Road,lianhanglu,lhl,31.074072,121.510377,1723,2988,联航路站,聯航路駅,Lianhang_Road_Station
SHMS162,SH,MS,江月路,江月路,江月路,Jiangyue Road,jiangyuelu,jyl,31.083753,121.508582,1722,2887,江月路站,江月路駅,Jiangyue_Road_Station
SHMS163,SH,MS,浦江镇,浦江鎮,浦江鎮,Pujiang Town,pujiangzhen,pjz,31.096319,121.50636,1723,2786,浦江镇站,浦江鎮駅,Pujiang_Town_Station
SHMS164,SH,MS,芦恒路,蘆恆路,芦恒路,Luheng Road,luhenglu,lhl,31.1173,121.49864,1723,2684,芦恒路站,芦恒路駅,Luheng_Road_Station
SHMS165,SH,MS,凌兆新村,凌兆新村,凌兆新村,Lingzhao Xincun,linzhaoxincun,lzxc,31.141062,121.489746,1724,2582,凌兆新村站,凌兆新村駅,Lingzhao_Xincun_Station
SHMS166,SH,MS,杨思,楊思,楊思,Yangsi,yangsi,ys,31.160795,121.494042,1794,2395,杨思站,楊思駅,Yangsi_Station
SHMS167,SH,MS,成山路,成山路,成山路,Chengshan Road,chengshanlu,csl,31.171379,121.496065,1863,2325,成山路站,成山路駅,Chengshan_Road_Station
SHMS168,SH,MS,中华艺术宫,中華藝術宮,中華芸術宮,China Art Museum,zhonghuayishugong,zhysg,31.185075,121.49375,1866,2097,中华艺术宫站,中華芸術宮駅,China_Art_Museum_Station
SHMS169,SH,MS,陆家浜路,陸家浜路,陸家浜路,Lujiabang Road,lujiangbanglu,ljbl,31.2122229,121.4859802,1865,1791,陆家浜路站,陸家浜路駅,Lujiabang_Road_Station
SHMS170,SH,MS,老西门,老西門,老西門,Laoximen,laoximen,lxm,31.219066,121.483696,1865,1678,老西門站,老西門駅,Laoximen_Station
SHMS171,SH,MS,大世界,大世界,大世界,Dashijie,dashijie,dsj,31.227219,121.479268,1866,1588,大世界站,大世界駅,Dashijie_Station
SHMS172,SH,MS,曲阜路,曲阜路,曲阜路,Qufu Road,qufulu,qfl,31.242278,121.471512,1865,1297,曲阜路站,曲阜路駅,Qufu_Road_Station
SHMS173,SH,MS,中兴路,中興路,中興路,Zhongxing Road,zhongxinglu,zxl,31.253172,121.468893,1864,1075,中興路站,中興路駅,Zhongxing_Road_Station
SHMS174,SH,MS,西藏北路,西藏北路,西蔵北路,North Xizang Road,xizangbeilu,xzbl,31.264002,121.469264,1909,995,西藏北路站,西蔵北路駅,North_Xizang_Road_Station
SHMS175,SH,MS,曲阳路,曲陽路,曲陽路,Quyang Road,quyanglu,qyl,31.27652,121.49071,2180,949,曲阳路站,曲陽路駅,Quyang_Road_Station
SHMS176,SH,MS,四平路,四平路,四平路,Siping Road,sipinglu,spl,31.274981,121.501517,2308,988,四平路站,四平路駅,Siping_Road_Station
SHMS177,SH,MS,鞍山新村,鞍山新村,鞍山新村,Anshan Xincun,anshanxincun,asxc,31.272855,121.509528,2419,1029,鞍山新村站,鞍山新村駅,Anshan_Xincun_Station
SHMS178,SH,MS,江浦路,江浦路,江浦路,Jiangpu Road,jiangpulu,jpl,31.274887,121.517998,2532,1028,江浦路站,江浦路駅,Jiangpu_Road_Station
SHMS179,SH,MS,黄兴路,黃興路,黄興路,Huangxing Road,huangxinglu,hxl,31.278606,121.528037,2632,994,黃興路站,黄興路駅,Huangxing_Road_Station
SHMS180,SH,MS,延吉中路,延吉中路,延吉中路,Middle Yanji Road,yanjizhonglu,yjzl,31.288294,121.53494,2671,897,延吉中路站,延吉中路駅,Middle_Yanji_Road_Station
SHMS181,SH,MS,黄兴公园,黃興公園,黄興公園,Huangxing Park,huangxinggongyuan,hxgy,31.296518,121.532766,2671,800,黃興公園站,黄興公園駅,Huangxing_Park_Station
SHMS182,SH,MS,翔殷路,翔殷路,翔殷路,Xiangyin Road,xiangyinlu,xyl,31.30513,121.531976,2671,708,翔殷路站,翔殷路駅,Xiangyin_Road_Station
SHMS183,SH,MS,嫩江路,嫩江路,ネン江路,Nenjiang Road,nenjianglu,njl,31.315148,121.531959,2671,615,嫩江路站,嫩江路駅,Nenjiang_Road_Station
SHMS184,SH,MS,市光路,市光路,市光路,Shiguang Road,shiguanglu,sgl,31.322107,121.531958,2671,519,市光路站,市光路駅,Shiguang_Road_Station
SHMS185,SH,MS,杨高中路,楊高中路,楊高中路,Middle Yanggao Road,yanggaozhonglu,ygzl,31.227584,121.548661,2536,1726,杨高中路站,楊高中路駅,Middle_Yanggao_Road_Station
SHMS186,SH,MS,商城路,商城路,商城路,Shangcheng Road,shangchenglu,scl,31.229787,121.515849,2196,1679,商城路站,商城路駅,Shangcheng_Road_Station
SHMS187,SH,MS,小南门,小南門,小南門,Xiaonanmen,xiaonanmen,xnm,31.216698,121.498373,2013,1754,小南门站_(上海),小南門駅_(上海市),Xiaonanmen_Station_(Shanghai_Metro)
SHMS188,SH,MS,马当路,馬當路,馬当路,Madang Road,madanglu,mdl,31.209181,121.476386,1724,1791,马当路站,馬当路駅,Madang_Road_Station
SHMS189,SH,MS,打浦桥,打浦橋,打浦橋,Dapuqiao,dapuqiao,dpq,31.206115,121.46877,1636,1790,打浦桥站,打浦橋駅,Dapuqiao_Station
SHMS190,SH,MS,嘉善路,嘉善路,嘉善路,Jiashan Road,jiashanlu,jsl,31.202869,121.460902,1549,1791,嘉善路站,嘉善路駅,Jiashan_Road_Station
SHMS191,SH,MS,桂林路,桂林路,桂林路,Guilin Road,guilinlu,gll,31.174586,121.416929,962,1849,桂林路站,桂林路駅,Guilin_Road_Station
SHMS192,SH,MS,漕河泾开发区,漕河涇開發區,漕河涇開発区,Caohejing Hi-Tech Park,caohejingkaifaqu,chjkfq,31.170814,121.397995,846,1929,漕河泾开发区站,漕河涇開発区駅,Caohejing_Hi-Tech_Park_Station
SHMS193,SH,MS,合川路,合川路,合川路,Hechuan Road,hechuanlu,hcl,31.16692,121.385922,732,1927,合川路站,合川路駅,Hechuan_Road_Station
SHMS194,SH,MS,星中路,星中路,星中路,Xingzhong Road,xingzhonglu,xzl,31.158067,121.368412,618,1929,星中路站,星中路駅,Xingzhong_Road_Station
SHMS195,SH,MS,七宝,七寶,七宝,Qibao,qibao,qb,31.155034,121.34876,511,1928,七宝站,七宝駅_(上海市),Qibao_Station
SHMS196,SH,MS,中春路,中春路,中春路,Zhongchun Road,zhongchunlu,zcl,31.149354,121.338349,402,1929,中春路站,中春路駅,Zhongchun_Road_Station
SHMS197,SH,MS,九亭,九亭,九亭,Jiuting,jiuting,jt,31.137704,121.319576,294,1928,九亭站,九亭駅,Jiuting_Station
SHMS198,SH,MS,泗泾,泗涇,泗涇,Sijing,sijing,sj,31.118482,121.260417,185,1929,泗泾站,泗涇駅,Sijing_Station
SHMS199,SH,MS,佘山,佘山,シャー山,Sheshan,sheshan,ss,31.104208,121.229839,122,2034,佘山站,シャ山駅,Sheshan_Station
SHMS200,SH,MS,洞泾,洞涇,洞涇,Dongjing,dongjing,djl,31.084584,121.230762,122,2131,洞泾站,洞涇駅,Dongjing_Station
SHMS201,SH,MS,松江大学城,松江大學城,松江大学城,Songjiang University Town,songjiangdaxuecheng,sjdxc,31.05389,121.2328,123,2224,松江大学城站,松江大学城駅,Songjiang_University_Town_Station
SHMS202,SH,MS,松江新城,松江新城,松江新城,Songjiang Xincheng,songjiangxincheng,sjxc,31.030725,121.230994,122,2316,松江新城站,松江新城駅,Songjiang_Xincheng_Station
SHMS203,SH,MS,松江体育中心,松江體育中心,松江体育中心,Songjiang Sports Center,songjiangtiyuzhongxin,sjtyzx,31.015536,121.230691,123,2413,松江体育中心站,松江体育中心駅,Songjiang_Sports_Center_Station
SHMS204,SH,MS,醉白池,醉白池,酔白池,Zuibaichi Park,zuibaichi,zbc,31.00098,121.22869,122,2504,醉白池站,酔白池駅,Zuibaichi_Station
SHMS205,SH,MS,松江南站,松江南站,松江南駅,Songjiang South Railway Station,songjiangnanzhan,sjnz,30.983422,121.229965,123,2602,松江南站站,松江南駅,Songjiang_South_Railway_Station
SHMS206,SH,MS,新江湾城,新江灣城,新江湾城,Xinjiangwancheng,xinjiangwancheng,xjwc,31.329058,121.50664,2461,426,新江湾城站,新江湾城駅,Xinjiangwancheng_Station
SHMS207,SH,MS,殷高东路,殷高東路,殷高東路,East Yingao Road,yingaodonglu,ygdl,31.321457,121.506563,2461,520,殷高东路站,殷高東路駅,East_Yingao_Road_Station
SHMS208,SH,MS,三门路,三門路,三門路,Sanmen Road,sanmenlu,sml,31.313049,121.508017,2461,614,三门路站,三門路駅,Sanmen_Road_Station
SHMS209,SH,MS,江湾体育场,江灣體育場,江湾体育場,Jiangwan Stadiium,jiangwantiyuchang,jwtyc,31.303121,121.514015,2461,706,江湾体育场站,江湾体育場駅,Jiangwan_Stadium_Station
SHMS210,SH,MS,五角场,五角場,五角場,Wujiaochang,wujiaochang,wjc,31.298687,121.514968,2462,801,五角场站,五角場駅,Wujiaochang_Station
SHMS211,SH,MS,国权路,國權路,国権路,Guoquan Road,guoquanlu,gql,31.289664,121.510228,2431,864,国权路站,国権路駅,Guoquan_Road_Station
SHMS212,SH,MS,同济大学,同濟大學,同済大学,Tongji University,tongjidaxue,tjdx,31.281339,121.505905,2371,924,同济大学站,同済大学駅,Tongji_University_Station
SHMS213,SH,MS,邮电新村,郵電新村,郵電新村,Youdian Xincun,youdianxincun,ydxc,31.268641,121.494488,2217,1078,邮电新村站,郵電新村駅,Youdian_Xincun_Station
SHMS214,SH,MS,四川北路,四川北路,四川北路,North Sichuan Road,sichuanbeilu,scbl,31.251828,121.48414,2064,1230,四川北路站,四川北路駅,North_Sichuan_Road_Station
SHMS215,SH,MS,天潼路,天潼路,天潼路,Tiantong Road,tiantonglu,ttl,31.244082,121.482453,2016,1298,天潼路站,天潼路駅,Tiantong_Road_Station
SHMS216,SH,MS,豫园,豫園,豫園,Yuyuan Garden,yuyuan,yy,31.22811,121.487388,2017,1589,豫园站,豫園駅,Yuyuan_Garden_Station
SHMS217,SH,MS,新天地,新天地,新天地,Xintiandi,xintiandi,xtd,31.216314,121.475099,1723,1680,新天地站,新天地駅,Xintiandi_station
SHMS218,SH,MS,上海图书馆,上海圖書館,上海図書館,Shanghai Library,shanghaitushuguan,shtsg,31.207798,121.443941,1324,1644,上海图书馆站,上海図書館駅,Shanghai_Library_Station
SHMS219,SH,MS,交通大学,交通大學,交通大学,Jiaotong University,jiaotongdaxue,jtdx,31.201973,121.434588,1236,1645,交通大学站,交通大学駅,Jiaotong_University_Station
SHMS220,SH,MS,宋园路,宋園路,宋園路,Songyuan Road,songyuanlu,syl,31.196609,121.411652,985,1646,宋园路站,宋園路駅,Songyuan_Road_Station
SHMS221,SH,MS,伊犁路,伊犁路,伊犁路,Yili Road,yililu,yll,31.199076,121.403318,903,1646,伊犁路站,伊犁路駅,Yili_Road_Station
SHMS222,SH,MS,水城路,水城路,水城路,Shuicheng Road,shuichenglu,scl,31.199453,121.39213,820,1644,水城路站,水城路駅,Shuicheng_Road_Station
SHMS223,SH,MS,龙溪路,龍溪路,竜渓路,Longxi Road,longxilu,lxl,31.194283,121.379875,739,1647,龙溪路站,竜渓路駅,Longxi_Road_Station
SHMS224,SH,MS,龙柏新村,龍柏新村,竜柏新村,Longbai Xincun,longbaixincun,lbxc,31.17688,121.370387,682,1741,龙柏新村站,竜柏新村駅,Longbai_Xincun_Station
SHMS225,SH,MS,紫藤路,紫藤路,紫藤路,Ziteng Road,zitenglu,ztl,31.169758,121.364328,628,1784,紫藤路站,紫藤路駅,Ziteng_Road_Station
SHMS226,SH,MS,航中路,航中路,航中路,Hangzhong Road,hangzhonglu,hzl,31.165628,121.354518,515,1785,航中路站,航中路駅,Hangzhong_Road_Station
SHMS227,SH,MS,上海动物园,上海動物園,上海動物園,Shanghai Zoo,shanghaidongwuyuan,shdwy,31.190226,121.366932,646,1645,上海动物园站,上海動物園駅,Shanghai_Zoo_Station
SHMS228,SH,MS,虹桥1号航站楼,虹橋1號航站樓,虹橋第1ターミナル,Hongqiao Airport Terminal 1,hongqiaoyihaohangzhanlou,hqyhhzl,31.191178,121.348391,552,1646,虹桥1号航站楼站,虹橋1号航站楼駅,Hongqiao_Airport_Terminal_1_Station
SHMS229,SH,MS,罗山路,羅山路,羅山路,Luoshan Road,luoshanlu,lsl,31.154682,121.592471,2569,2567,罗山路站,羅山路駅,Luoshan_Road_Station
SHMS230,SH,MS,御桥,禦橋,御橋,Yuqiao,yuqiao,yq,31.158373,121.571185,2456,2569,御桥站,御橋駅,Yuqiao_Station
SHMS231,SH,MS,浦三路,浦三路,浦三路,Pusan Road,pusanlu,psl,31.150863,121.538891,2196,2569,浦三路站,浦三路駅,Pusan_Road_Station
SHMS232,SH,MS,三林东,三林東,三林東,East Sanlin,sanlindong,sld,31.146547,121.523162,2065,2570,三林东站,三林東駅,Sanlin_East_Station
SHMS233,SH,MS,三林,三林,三林,Sanlin,sanlin,sl,31.142984,121.510974,1934,2569,三林站,三林駅,Sanlin_Station
SHMS234,SH,MS,龙耀路,龍耀路,竜耀路,Longyao Road,longyaolu,lyl,31.15942,121.459583,1340,2302,龙耀路站,龍耀路駅,Longyao_Road_Station
SHMS235,SH,MS,云锦路,雲錦路,雲錦路,Yunjin Road,yunjinlu,yjl,31.166507,121.458253,1340,2202,云锦路站_(上海),雲錦路駅_(上海市),Yunjin_Road_Station
SHMS236,SH,MS,龙华,龍華,竜華,Longhua,longhua,lh,31.173172,121.452652,1263,2088,龙华站_(上海市),竜華駅_(上海市),Longhua_Station_(Shanghai)
SHMS237,SH,MS,上海游泳馆,上海游泳館,上海遊泳館,Shanghai Swimming Center,shanghaiyouyongguan,shyyg,31.178505,121.440949,1238,1983,上海游泳馆站,上海遊泳館駅,Shanghai_Swimming_Center_Station
SHMS238,SH,MS,隆德路,隆德路,隆徳路,Longde Road,longdelu,ldl,31.231107,121.422804,1236,1281,隆德路站,隆徳路駅,Longde_Road_Station
SHMS239,SH,MS,枫桥路,楓橋路,楓橋路,Fengqiao Road,fengqiaolu,fql,31.242133,121.41106,1237,1074,枫桥路站,楓橋路駅,Fengqiao_Road_Station
SHMS240,SH,MS,真如,真如,真如,Zhenru,zhenru,zr,31.251101,121.407208,1206,993,真如站,真如駅,Zhenru_Station
SHMS241,SH,MS,上海西站,上海西站,上海西駅,Shanghai West Railway Station,shanghaixizhan,shxz,31.262407,121.403556,1153,939,上海西站站,上海西駅,Shanghai_West_Railway_Station
SHMS242,SH,MS,李子园,李子園,李子園,Liziyuan,liziyuan,lzy,31.269056,121.38969,1101,888,李子园站,李子園駅,Liziyuan_Station
SHMS243,SH,MS,祁连山路,祁連山路,祁連山路,Qilianshan Road,qilianshanlu,qlsl,31.271586,121.376859,1028,860,祁连山路站,祁連山路駅,Qilianshan_Road_Station
SHMS244,SH,MS,武威路,武威路,武威路,Wuwei Road,wuweilu,wwl,31.276601,121.365257,941,862,武威路站,武威路駅,Wuwei_Road_Station
SHMS245,SH,MS,桃浦新村,桃浦新村,桃浦新村,Taopu Xincun,taopuxincun,tpxc,31.281663,121.349776,854,858,桃浦新村站,桃浦新村駅,Taopu_Xincun_Station
SHMS246,SH,MS,南翔,南翔,南翔,Nanxiang,nanxiang,nx,31.297016,121.323481,774,833,南翔站_(轨道交通),南翔駅_(上海地下鉄),Nanxiang_Station_(Shanghai_Metro)
SHMS247,SH,MS,马陆,馬陸,馬陸,Malu,malu,ml,31.31943,121.269656,704,765,马陆站,馬陸駅,Malu_Station
SHMS248,SH,MS,嘉定新城,嘉定新城,嘉定新城,Jiading Xincheng,jiadingxincheng,jdxc,31.330161,121.25428,671,678,嘉定新城站,嘉定新城駅,Jiading_Xincheng_Station
SHMS249,SH,MS,白银路,白銀路,白銀路,Baiyin Road,baiyinlu,byl,31.345006,121.245525,670,581,白银路站,白銀路駅,Baiyin_Road_Station
SHMS250,SH,MS,嘉定西,嘉定西,嘉定西,West Jiading,jiadingxi,jdx,31.376979,121.227908,670,489,嘉定西站,嘉定西駅,West_Jiading_Station
SHMS251,SH,MS,嘉定北,嘉定北,嘉定北,North Jiading,jiadingbei,jdb,31.39163,121.237285,670,396,嘉定北站,嘉定北駅,North_Jiading_Station
SHMS252,SH,MS,上海赛车场,上海賽車場,上海賽車場,Shanghai Circuit,shanghaisaichechang,shscc,31.331829,121.225441,596,638,上海賽車場站,上海賽車場駅,Shanghai_Circuit_Station
SHMS253,SH,MS,昌吉东路,昌吉東路,昌吉東路,East Changji Road,changjidonglu,cjdl,31.293734,121.200367,513,690,昌吉东路站,昌吉東路駅,East_Changji_Road_Station
SHMS254,SH,MS,上海汽车城,上海汽車城,上海汽車城,Shanghai Automobile City,shanghaiqichecheng,shqcc,31.285671,121.180569,432,739,上海汽車城站,上海汽車城駅,Shanghai_Automobile_City_Station
SHMS255,SH,MS,安亭,安亭,安亭,Anting,anting,at,31.28835,121.162341,346,737,安亭站_(地铁),安亭駅_(上海地下鉄),Anting_Station
SHMS256,SH,MS,兆丰路,兆豐路,兆豊路,Zhaofeng Road,zhaofenglu,zfl,31.289242,121.150078,261,739,兆丰路站,兆豊路駅,Zhaofeng_Road_Station
SHMS257,SH,MS,光明路,光明路,光明路,Guangming Road,guangminglu,gml,31.296705,121.115853,174,736,光明路站,光明路駅,Guangming_Road_Station
SHMS258,SH,MS,花桥,花橋,花橋,Huaqiao,huaqiao,hq,31.298923,121.101841,88,739,花桥站_(地铁),null,Huaqiao_Station
SHMS259,SH,MS,国际客运中心,國際客運中心,国際客運中心,International Cruise Terminal,guojikeyunzhongxin,gjkyzx,31.249112,121.495761,2130,1300,国际客运中心站,null,null
SHMS260,SH,MS,提篮桥,提籃橋,提籃橋,Tilanqiao,tilanqiao,tlq,31.253387,121.506018,2238,1298,提篮桥站,null,Tilanqiao_Station
SHMS261,SH,MS,江浦公园,江浦公園,江浦公園,Jiangpu Park,jiangpugongyuan,jpgy,31.264594,121.523763,2459,1203,江浦公园站,null,Jiangpu_Park_Station
SHMS262,SH,MS,宁国路,寧國路,寧国路,Ningguo Road,ningguolu,ngl,31.268776,121.532604,2554,1204,宁国路站,null,Ningguo_Road_Station
SHMS263,SH,MS,隆昌路,隆昌路,隆昌路,Longchang Road,longchanglu,lcl,31.274663,121.544289,2650,1204,隆昌路站,null,Longchang_Road_Station
SHMS264,SH,MS,爱国路,愛國路,愛国路,Aiguo Road,aiguolu,agl,31.280055,121.552722,2747,1205,爱国路站,null,Aiguo_Road_Station
SHMS265,SH,MS,复兴岛,復興島,復興島,Fuxing Island,fuxingdao,fxd,31.280211,121.56197,2843,1202,复兴岛站,null,Fuxing_Island_Station
SHMS266,SH,MS,东陆路,東陸路,東陸路,Donglu Road,donglulu,dll,31.282494,121.579875,2956,1203,东陆路站,null,Donglu_Road_Station
SHMS267,SH,MS,杨高北路,楊高北路,楊高北路,North Yanggao Road,yanggaobeilu,ygbl,31.280348,121.603414,3151,1204,杨高北路站,null,North_Yanggao_Road_Station
SHMS268,SH,MS,金京路,金京路,金京路,Jinjing Road,jinjinglu,jjl,31.279706,121.615945,3247,1202,金京路站,null,Jinjing_Road_Station
